regulation_id,threshold_id,requirement_id,metric,operator,value,value_upper,unit,condition_context,consequence,threshold_type
APS-112,APS-112-THR-106,APS-112-REQ-053,risk_weight_general_corporate_short_term_rated,==,20.0,,percent,"{""exposure_type"": ""general_corporate"", ""rating_type"": ""short_term_issue_specific"", ""credit_rating_grade"": 1}",ADI applies 20% risk weight to short-term general corporate exposure with issue-specific credit rating grade 1,informational
APS-112,APS-112-THR-107,APS-112-REQ-053,risk_weight_general_corporate_short_term_rated,==,50.0,,percent,"{""exposure_type"": ""general_corporate"", ""rating_type"": ""short_term_issue_specific"", ""credit_rating_grade"": 2}",ADI applies 50% risk weight to short-term general corporate exposure with issue-specific credit rating grade 2,informational
APS-112,APS-112-THR-108,APS-112-REQ-053,risk_weight_general_corporate_short_term_rated,==,100.0,,percent,"{""exposure_type"": ""general_corporate"", ""rating_type"": ""short_term_issue_specific"", ""credit_rating_grade"": 3}",ADI applies 100% risk weight to short-term general corporate exposure with issue-specific credit rating grade 3,informational
APS-112,APS-112-THR-109,APS-112-REQ-053,risk_weight_general_corporate_short_term_rated,==,150.0,,percent,"{""exposure_type"": ""general_corporate"", ""rating_type"": ""short_term_issue_specific"", ""credit_rating_grade"": 4}",ADI applies 150% risk weight to short-term general corporate exposure with issue-specific credit rating grade 4,informational
APS-112,APS-112-THR-110,APS-112-REQ-054,risk_weight_unrated_corporate_contagion,==,150.0,,percent,"{""exposure_type"": ""general_corporate_unrated"", ""trigger"": ""counterparty_has_short_term_issue_specific_grade_4_rating""}",All unrated exposures to the counterparty (short-term or long-term) must be risk-weighted at 150%,informational
APS-112,APS-112-THR-111,APS-112-REQ-055,SME_annual_revenue_threshold,<=,75.0,,AUD_million,"{""exposure_type"": ""SME_corporate"", ""basis"": ""total_consolidated_annual_revenue""}",Exposure qualifies as SME exposure,maximum
APS-112,APS-112-THR-112,APS-112-REQ-055,SME_exposure_threshold_where_revenue_undeterminable,<=,5.0,,AUD_million,"{""exposure_type"": ""SME_corporate"", ""condition"": ""total_consolidated_annual_revenue_cannot_be_determined""}",ADI may treat the exposure as SME,maximum
APS-112,APS-112-THR-113,APS-112-REQ-056,risk_weight_SME_retail,==,75.0,,percent,"{""exposure_type"": ""SME_retail"", ""rating"": ""unrated""}",ADI applies 75% risk weight to unrated SME retail exposure,informational
APS-112,APS-112-THR-114,APS-112-REQ-056,risk_weight_SME_corporate,==,85.0,,percent,"{""exposure_type"": ""SME_corporate"", ""rating"": ""unrated""}",ADI applies 85% risk weight to unrated SME corporate exposure,informational
APS-112,APS-112-THR-115,APS-112-REQ-057,SME_retail_aggregated_exposure_limit,<=,1.5,,AUD_million,"{""exposure_type"": ""SME_retail"", ""basis"": ""maximum_aggregated_exposure_to_SME_counterparty""}",Exposure qualifies for SME retail risk weight of 75%,maximum
APS-112,APS-112-THR-116,APS-112-REQ-058,risk_weight_unrated_general_corporate_default,==,100.0,,percent,"{""exposure_type"": ""general_corporate_unrated_non_SME"", ""option"": ""default_approach""}",ADI applies 100% risk weight to all unrated general corporate exposures under default approach,informational
APS-112,APS-112-THR-117,APS-112-REQ-058,risk_weight_unrated_investment_grade_corporate,==,85.0,,percent,"{""exposure_type"": ""general_corporate_unrated_non_SME"", ""grade"": ""investment_grade"", ""option"": ""APRA_approved_methodology""}",ADI applies 85% risk weight to investment grade unrated general corporate exposures under APRA-approved methodology,informational
APS-112,APS-112-THR-118,APS-112-REQ-058,risk_weight_unrated_non_investment_grade_corporate,==,110.0,,percent,"{""exposure_type"": ""general_corporate_unrated_non_SME"", ""grade"": ""non_investment_grade"", ""option"": ""APRA_approved_methodology""}",ADI applies 110% risk weight to non-investment grade unrated general corporate exposures under APRA-approved methodology,informational
APS-112,APS-112-THR-119,APS-112-REQ-059,risk_weight_project_finance_unrated,==,110.0,,percent,"{""exposure_type"": ""specialised_lending"", ""sub_class"": ""project_finance"", ""rating"": ""unrated""}",ADI applies 110% risk weight to unrated project finance exposures,informational
APS-112,APS-112-THR-120,APS-112-REQ-059,risk_weight_object_commodities_finance_unrated,==,100.0,,percent,"{""exposure_type"": ""specialised_lending"", ""sub_class"": ""object_and_commodities_finance"", ""rating"": ""unrated""}",ADI applies 100% risk weight to unrated object and commodities finance exposures,informational
APS-112,APS-112-THR-121,APS-112-REQ-060,risk_weight_credit_card,==,75.0,,percent,"{""exposure_type"": ""retail"", ""product_type"": ""credit_card""}",ADI applies 75% risk weight to credit card retail exposures,informational
APS-112,APS-112-THR-122,APS-112-REQ-060,risk_weight_other_retail,==,100.0,,percent,"{""exposure_type"": ""retail"", ""product_type"": ""other_retail""}",ADI applies 100% risk weight to other retail exposures,informational
APS-112,APS-112-THR-123,APS-112-REQ-061,risk_weight_margin_lending_eligible_collateral,==,20.0,,percent,"{""exposure_type"": ""margin_lending"", ""collateral"": ""eligible_financial_collateral""}",ADI applies 20% risk weight to margin lending exposures secured by eligible financial collateral,informational
APS-112,APS-112-THR-124,APS-112-REQ-061,risk_weight_margin_lending_other_collateral,==,100.0,,percent,"{""exposure_type"": ""margin_lending"", ""collateral"": ""other_collateral""}",ADI applies 100% risk weight to margin lending exposures secured by other collateral,informational
APS-112,APS-112-THR-125,APS-112-REQ-062,risk_weight_subordinated_debt,==,150.0,,percent,"{""exposure_type"": ""subordinated_debt"", ""condition"": ""not_required_to_be_deducted_from_regulatory_capital_under_APS_111""}",ADI applies 150% risk weight to subordinated debt not deducted from regulatory capital,informational
APS-112,APS-112-THR-126,APS-112-REQ-063,risk_weight_equity_listed,==,250.0,,percent,"{""exposure_type"": ""equity"", ""listing_status"": ""listed_on_recognised_exchange_or_banking_insurance_subsidiary_Level1"", ""condition"": ""not_required_to_be_deducted_from_regulatory_capital""}",ADI applies 250% risk weight to listed equity exposures not deducted from Regulatory Capital,informational
APS-112,APS-112-THR-127,APS-112-REQ-063,risk_weight_equity_unlisted,==,400.0,,percent,"{""exposure_type"": ""equity"", ""listing_status"": ""not_listed_on_recognised_exchange"", ""condition"": ""not_required_to_be_deducted_from_regulatory_capital""}",ADI applies 400% risk weight to unlisted equity exposures not deducted from Regulatory Capital,informational
APS-112,APS-112-THR-128,APS-112-REQ-064,risk_weight_residual_value_within_tier1_threshold,==,100.0,,percent,"{""exposure_type"": ""lease_residual_value"", ""aggregate_residual_value_band"": ""lte_10_percent_of_Tier1_capital""}",ADI applies 100% risk weight to the portion of aggregate residual value up to 10% of Tier 1 capital,informational
APS-112,APS-112-THR-129,APS-112-REQ-064,risk_weight_residual_value_above_tier1_threshold,==,250.0,,percent,"{""exposure_type"": ""lease_residual_value"", ""aggregate_residual_value_band"": ""gt_10_percent_of_Tier1_capital""}",ADI applies 250% risk weight to the portion of aggregate residual value exceeding 10% of Tier 1 capital,informational
APS-112,APS-112-THR-130,APS-112-REQ-065,risk_weight_third_party_originated,==,150.0,,percent,"{""exposure_type"": ""third_party_originated_credit"", ""conditions"": [""no_own_credit_assessment"", ""unable_to_administer_workout"", ""no_direct_recourse""]}",ADI applies 150% risk weight to all such third-party originated exposures,informational
APS-112,APS-112-THR-131,APS-112-REQ-066,risk_weight_cash_held,==,0.0,,percent,"{""exposure_type"": ""cash_owned_held_at_ADI_or_in_transit""}",ADI applies 0% risk weight to cash owned and held at the ADI or in transit,informational
APS-112,APS-112-THR-132,APS-112-REQ-066,risk_weight_gold_bullion,==,0.0,,percent,"{""exposure_type"": ""gold_bullion_held_at_ADI_or_allocated_basis"", ""condition"": ""backed_by_gold_bullion_liabilities""}",ADI applies 0% risk weight to qualifying gold bullion,informational
APS-112,APS-112-THR-133,APS-112-REQ-066,risk_weight_cash_items_in_collection,==,20.0,,percent,"{""exposure_type"": ""cash_items_in_process_of_collection""}",ADI applies 20% risk weight to cash items in the process of collection,informational
APS-112,APS-112-THR-134,APS-112-REQ-066,risk_weight_fixed_assets,==,100.0,,percent,"{""exposure_type"": ""investments_in_premises_plant_equipment_and_fixed_assets""}","ADI applies 100% risk weight to investments in premises, plant and equipment and all other fixed assets",informational
APS-112,APS-112-THR-135,APS-112-REQ-066,risk_weight_all_other_exposures,==,100.0,,percent,"{""exposure_type"": ""all_other_exposures_not_specified_elsewhere""}",ADI applies 100% risk weight to all other exposures not specified elsewhere,informational
APS-112,APS-112-THR-136,APS-112-REQ-067,currency_mismatch_risk_weight_multiplier,==,1.5,,multiplier,"{""exposure_type"": ""unhedged_retail_or_residential_property"", ""borrower_type"": ""individual"", ""condition"": ""lending_currency_differs_from_borrower_income_currency"", ""origination_date"": ""after_1_January_2023""}",ADI applies 1.5x multiplier to the applicable risk weight,informational
APS-112,APS-112-THR-137,APS-112-REQ-068,hedge_coverage_minimum_for_currency_mismatch,>=,90.0,,percent,"{""exposure_type"": ""retail_or_residential_property"", ""purpose"": ""currency_mismatch_hedge_recognition""}",ADI may treat the exposure as hedged and not apply the 1.5x risk weight multiplier,minimum
APS-112,APS-112-THR-138,APS-112-REQ-069,CCF_direct_credit_substitutes,==,100.0,,percent,"{""transaction_type"": ""direct_credit_substitutes""}",ADI applies 100% CCF to direct credit substitutes before risk-weighting,informational
APS-112,APS-112-THR-139,APS-112-REQ-069,CCF_sale_repurchase_agreements,==,100.0,,percent,"{""transaction_type"": ""sale_and_repurchase_agreements_and_asset_sales_with_recourse""}",ADI applies 100% CCF to sale and repurchase agreements and asset sales with recourse,informational
APS-112,APS-112-THR-140,APS-112-REQ-069,CCF_securities_lending,==,100.0,,percent,"{""transaction_type"": ""lending_of_securities_or_posting_of_securities_as_collateral""}",ADI applies 100% CCF to lending of securities or posting of securities as collateral,informational
APS-112,APS-112-THR-141,APS-112-REQ-069,CCF_forward_asset_purchases,==,100.0,,percent,"{""transaction_type"": ""forward_asset_purchases_forward_deposits_partly_paid_shares_and_securities""}","ADI applies 100% CCF to forward asset purchases, forward deposits and partly paid shares and securities",informational
APS-112,APS-112-THR-142,APS-112-REQ-069,CCF_other_credit_substitutes,==,100.0,,percent,"{""transaction_type"": ""other_off_balance_sheet_items_that_are_credit_substitutes""}",ADI applies 100% CCF to other off-balance sheet items that are credit substitutes,informational
APS-112,APS-112-THR-143,APS-112-REQ-069,CCF_unsettled_securities_transactions,==,100.0,,percent,"{""transaction_type"": ""unsettled_securities_commodities_and_foreign_exchange_transactions_accounted_at_settlement_date""}","ADI applies 100% CCF to unsettled securities, commodities and foreign exchange transactions accounted for at settlement date",informational
APS-112,APS-112-THR-144,APS-112-REQ-069,CCF_other_commitments_certain_drawdown,==,100.0,,percent,"{""transaction_type"": ""other_commitments_with_certain_drawdown""}",ADI applies 100% CCF to other commitments with certain drawdown,informational
APS-112,APS-112-THR-145,APS-112-REQ-069,CCF_note_issuance_revolving_underwriting,==,50.0,,percent,"{""transaction_type"": ""note_issuance_and_revolving_underwriting_facilities""}",ADI applies 50% CCF to note issuance and revolving underwriting facilities,informational
APS-112,APS-112-THR-146,APS-112-REQ-069,CCF_performance_related_contingencies,==,50.0,,percent,"{""transaction_type"": ""performance_related_contingencies""}",ADI applies 50% CCF to performance-related contingencies,informational
APS-112,APS-112-THR-147,APS-112-REQ-069,CCF_other_commitments,==,40.0,,percent,"{""transaction_type"": ""other_commitments""}",ADI applies 40% CCF to other commitments,informational
APS-112,APS-112-THR-148,APS-112-REQ-069,CCF_short_term_trade_letters_of_credit,==,20.0,,percent,"{""transaction_type"": ""short_term_self_liquidating_trade_letters_of_credit"", ""maturity"": ""less_than_12_months""}",ADI applies 20% CCF to short-term self-liquidating trade letters of credit arising from the movement of goods,informational
APS-112,APS-112-THR-149,APS-112-REQ-069,CCF_intraday_limits,==,0.0,,percent,"{""transaction_type"": ""intraday_limits""}",ADI applies 0% CCF to intraday limits,informational
APS-112,APS-112-THR-150,APS-112-REQ-069,CCF_irrevocable_standby_commitments_industry_support,==,0.0,,percent,"{""transaction_type"": ""irrevocable_standby_commitments_under_industry_support_arrangements""}",ADI applies 0% CCF to irrevocable standby commitments under industry support arrangements,informational
APS-112,APS-112-THR-151,APS-112-REQ-071,risk_weight_DvP_unsettled_5_to_15_days,==,100.0,,percent,"{""transaction_type"": ""DvP_unsettled"", ""business_days_after_settlement"": ""5_to_15""}",ADI applies 100% risk weight to positive current exposure of DvP transactions unsettled 5-15 business days after settlement date,informational
APS-112,APS-112-THR-152,APS-112-REQ-071,risk_weight_DvP_unsettled_16_to_30_days,==,625.0,,percent,"{""transaction_type"": ""DvP_unsettled"", ""business_days_after_settlement"": ""16_to_30""}",ADI applies 625% risk weight to positive current exposure of DvP transactions unsettled 16-30 business days after settlement date,informational
APS-112,APS-112-THR-153,APS-112-REQ-071,risk_weight_DvP_unsettled_31_to_45_days,==,937.5,,percent,"{""transaction_type"": ""DvP_unsettled"", ""business_days_after_settlement"": ""31_to_45""}",ADI applies 937.5% risk weight to positive current exposure of DvP transactions unsettled 31-45 business days after settlement date,informational
APS-112,APS-112-THR-154,APS-112-REQ-071,risk_weight_DvP_unsettled_46_or_more_days,==,1250.0,,percent,"{""transaction_type"": ""DvP_unsettled"", ""business_days_after_settlement"": ""46_or_more""}",ADI applies 1250% risk weight to positive current exposure of DvP transactions unsettled 46 or more business days after settlement date,informational
APS-112,APS-112-THR-155,APS-112-REQ-072,risk_weight_non_DvP_failed_from_day_5,==,1250.0,,percent,"{""transaction_type"": ""non_DvP_failed"", ""timing"": ""from_5_business_days_after_ADI_payment_or_delivery_until_extinction""}",ADI applies 1250% risk weight to value transferred plus positive current exposure amount for non-DvP failed transactions,informational
APS-112,APS-112-THR-101,APS-112-REQ-101,risk_weight_non_material_equity,==,100.0,,percent,"{""exposure_type"": ""equity"", ""materiality"": ""non-material"", ""consistency"": ""all such exposures risk-weighted consistently""}",ADI may apply 100 per cent risk weight to non-material equity exposures provided all such exposures are treated consistently.,informational
APS-112,APS-112-THR-102,APS-112-REQ-103,risk_weight_defaulted_residential,==,80.0,,percent,"{""loan_type"": ""owner-occupied principal-and-interest"", ""LMI"": true, ""default_status"": ""defaulted""}",Risk weight of 80 per cent applies to defaulted owner-occupied P&I exposures with LMI.,informational
APS-112,APS-112-THR-103,APS-112-REQ-103,risk_weight_defaulted_residential,==,100.0,,percent,"{""loan_type"": ""owner-occupied principal-and-interest"", ""LMI"": false, ""default_status"": ""defaulted""}",Risk weight of 100 per cent applies to defaulted owner-occupied P&I exposures without LMI.,informational
APS-112,APS-112-THR-104,APS-112-REQ-103,risk_weight_defaulted_residential,==,95.0,,percent,"{""loan_type"": ""other standard residential property"", ""LMI"": true, ""default_status"": ""defaulted""}",Risk weight of 95 per cent applies to defaulted other standard residential property exposures with LMI.,informational
APS-112,APS-112-THR-105,APS-112-REQ-103,risk_weight_defaulted_residential,==,120.0,,percent,"{""loan_type"": ""other standard residential property"", ""LMI"": false, ""default_status"": ""defaulted""}",Risk weight of 120 per cent applies to defaulted other standard residential property exposures without LMI.,informational
APS-112,APS-112-THR-106,APS-112-REQ-103,risk_weight_defaulted_residential,==,150.0,,percent,"{""loan_type"": ""non-standard loans"", ""default_status"": ""defaulted""}",Risk weight of 150 per cent applies to defaulted non-standard residential property loans.,informational
APS-112,APS-112-THR-107,APS-112-REQ-104,risk_weight_defaulted_other,==,100.0,,percent,"{""exposure_type"": ""non-residential defaulted"", ""provision_coverage"": "">=20 percent of outstanding exposure amount""}",Risk weight of 100 per cent applies where provisions are at least 20 per cent of the outstanding defaulted exposure amount.,informational
APS-112,APS-112-THR-108,APS-112-REQ-104,risk_weight_defaulted_other,==,150.0,,percent,"{""exposure_type"": ""non-residential defaulted"", ""provision_coverage"": ""<20 percent of outstanding exposure amount""}",Risk weight of 150 per cent applies where provisions are less than 20 per cent of the outstanding defaulted exposure amount.,informational
APS-112,APS-112-THR-109,APS-112-REQ-104,provision_coverage_threshold,>=,20.0,,percent,"{""exposure_type"": ""non-residential defaulted"", ""metric_description"": ""provisions as percentage of outstanding exposure amount""}","If provisions are at or above 20 per cent of outstanding exposure, a 100 per cent risk weight applies; below 20 per cent, a 150 per cent risk weight applies.",trigger
APS-112,APS-112-THR-110,APS-112-REQ-117,collateral_revaluation_frequency,<=,6.0,,months,"{""approach"": ""simple approach"", ""collateral_type"": ""received collateral""}",Received collateral must be marked-to-market and revalued at least every six months to be recognised under the simple approach.,maximum
APS-112,APS-112-THR-111,APS-112-REQ-118,risk_weight_floor_collateralised_portion,>=,20.0,,percent,"{""approach"": ""simple approach"", ""portion"": ""collateral-secured portion of exposure"", ""exceptions"": ""paragraphs 18 to 20 of Attachment G""}","The risk weight on the collateral-secured portion of an exposure under the simple approach must not fall below 20 per cent, except under specified conditions.",minimum
APS-112,APS-112-THR-112,APS-112-REQ-119,risk_weight_same_currency_cash_collateral,==,0.0,,percent,"{""approach"": ""simple approach"", ""collateral_type"": ""cash on deposit"", ""currency_match"": true}",A zero per cent risk weight may be applied where the exposure and cash collateral are denominated in the same currency.,informational
APS-112,APS-112-THR-113,APS-112-REQ-119,sovereign_collateral_market_value_discount,==,20.0,,percent,"{""approach"": ""simple approach"", ""collateral_type"": ""sovereign securities eligible for zero per cent risk weight"", ""currency_match"": true}","Where sovereign securities are used as collateral for a zero per cent risk weight transaction, the market value must be discounted by 20 per cent.",informational
APS-112,APS-112-THR-114,APS-112-REQ-120,risk_weight_qualifying_SFT,==,10.0,,percent,"{""approach"": ""simple approach"", ""transaction_type"": ""SFT"", ""conditions_met"": ""paragraphs 19(a)-(h) of Attachment G"", ""counterparty"": ""non-core market participant""}",Qualifying SFTs may be risk-weighted at 10 per cent where the counterparty is not a core market participant.,informational
APS-112,APS-112-THR-115,APS-112-REQ-120,risk_weight_qualifying_SFT_core_market_participant,==,0.0,,percent,"{""approach"": ""simple approach"", ""transaction_type"": ""SFT"", ""conditions_met"": ""paragraphs 19(a)-(h) of Attachment G"", ""counterparty"": ""core market participant as defined in paragraph 20""}",Qualifying SFTs may be risk-weighted at zero per cent where the counterparty is a core market participant.,informational
APS-112,APS-112-THR-116,APS-112-REQ-120,SFT_remargin_liquidation_period,<=,4.0,,business_days,"{""transaction_type"": ""SFT"", ""event"": ""counterparty failure to remargin"", ""measurement"": ""time between last mark-to-market before failure to remargin and liquidation of collateral""}","For a qualifying SFT, the time between the last mark-to-market before failure to remargin and liquidation of collateral must be no more than four business days.",maximum
APS-112,APS-112-THR-117,APS-112-REQ-121,eligible_collateral_sovereign_debt_credit_rating_grade,<=,4.0,,credit_rating_grade,"{""approach"": ""simple approach"", ""collateral_type"": ""long-term debt securities issued by sovereigns"", ""rating_source"": ""ECAI""}",Long-term sovereign debt securities are eligible collateral under the simple approach only if they have a credit rating grade of four or better.,maximum
APS-112,APS-112-THR-118,APS-112-REQ-121,eligible_collateral_other_debt_credit_rating_grade,<=,3.0,,credit_rating_grade,"{""approach"": ""simple approach"", ""collateral_type"": ""short-term or long-term debt securities issued by non-sovereign counterparties"", ""rating_source"": ""ECAI""}",Short-term or long-term debt securities issued by non-sovereign counterparties are eligible collateral under the simple approach only if they have a credit rating grade of three or better.,maximum
APS-112,APS-112-THR-119,APS-112-REQ-121,eligible_collateral_unrated_bank_debt_credit_rating_grade,<=,3.0,,credit_rating_grade,"{""approach"": ""simple approach"", ""collateral_type"": ""unrated bank senior debt listed on recognised exchange"", ""condition"": ""all rated issues of same seniority by issuing bank have long-term or short-term credit rating grade of at least three""}",Unrated bank senior debt is eligible collateral under the simple approach only if all rated issues of the same seniority by the issuing bank have a credit rating grade of at least three.,maximum
APS-112,APS-112-THR-120,APS-112-REQ-121,eligible_collateral_securitisation_credit_rating_grade,==,1.0,,credit_rating_grade,"{""approach"": ""simple approach"", ""collateral_type"": ""senior securitisation exposures as defined in APS 120""}",Senior securitisation exposures are eligible collateral under the simple approach only if they have an external credit rating grade of one.,informational
APS-112,APS-112-THR-121,APS-112-REQ-121,unlisted_trust_redemption_period,<=,3.0,,business_days,"{""approach"": ""simple approach"", ""collateral_type"": ""units in unlisted trust""}",Units in unlisted trusts are eligible collateral under the simple approach only if the ADI can redeem its investment within three business days.,maximum
APS-112,APS-112-THR-101,APS-112-REQ-101,original_maturity_of_collateral_lodgement,>=,12.0,,months,"{""condition"": ""maturity_mismatch_exists"", ""description"": ""Collateral recognition where residual maturity of collateral is less than maturity of exposure""}",Collateral may only be recognised if original maturity of term of lodgement is at least 12 months,minimum
APS-112,APS-112-THR-102,APS-112-REQ-101,residual_maturity_of_collateral_lodgement,>=,3.0,,months,"{""condition"": ""maturity_mismatch_exists"", ""description"": ""Collateral recognition where residual maturity of collateral is less than maturity of exposure""}",Collateral may only be recognised if residual maturity is at least 3 months,minimum
APS-112,APS-112-THR-103,APS-112-REQ-103,supervisory_haircut,==,0.5,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": ""<=1 year""}",Haircut of 0.5% applied to sovereign debt securities rated grade 1 with residual maturity up to 1 year,informational
APS-112,APS-112-THR-104,APS-112-REQ-103,supervisory_haircut,==,2.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">1 year, <=3 years""}",Haircut of 2% applied to sovereign debt securities rated grade 1 with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-105,APS-112-REQ-103,supervisory_haircut,==,4.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">3 years, <=5 years""}",Haircut of 4% applied to sovereign debt securities rated grade 1 with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-106,APS-112-REQ-103,supervisory_haircut,==,6.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">5 years, <=10 years""}",Haircut of 6% applied to sovereign debt securities rated grade 1 with residual maturity >5 to 10 years,informational
APS-112,APS-112-THR-107,APS-112-REQ-103,supervisory_haircut,==,12.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">10 years""}",Haircut of 12% applied to sovereign debt securities rated grade 1 with residual maturity >10 years,informational
APS-112,APS-112-THR-108,APS-112-REQ-103,supervisory_haircut,==,1.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": ""<=1 year""}",Haircut of 1% applied to other issuer debt securities rated grade 1 with residual maturity up to 1 year,informational
APS-112,APS-112-THR-109,APS-112-REQ-103,supervisory_haircut,==,4.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">1 year, <=3 years""}",Haircut of 4% applied to other issuer debt securities rated grade 1 with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-110,APS-112-REQ-103,supervisory_haircut,==,8.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">3 years, <=5 years""}",Haircut of 8% applied to other issuer debt securities rated grade 1 with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-111,APS-112-REQ-103,supervisory_haircut,==,16.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">5 years, <=10 years""}",Haircut of 16% applied to other issuer debt securities rated grade 1 with residual maturity >5 to 10 years,informational
APS-112,APS-112-THR-112,APS-112-REQ-103,supervisory_haircut,==,2.0,,percent,"{""collateral_type"": ""securitisation_exposure"", ""credit_rating_grade"": ""1"", ""residual_maturity"": ""<=1 year""}",Haircut of 2% applied to securitisation exposures rated grade 1 with residual maturity up to 1 year,informational
APS-112,APS-112-THR-113,APS-112-REQ-103,supervisory_haircut,==,8.0,,percent,"{""collateral_type"": ""securitisation_exposure"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">1 year, <=3 years""}",Haircut of 8% applied to securitisation exposures rated grade 1 with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-114,APS-112-REQ-103,supervisory_haircut,==,16.0,,percent,"{""collateral_type"": ""securitisation_exposure"", ""credit_rating_grade"": ""1"", ""residual_maturity"": "">3 years, <=5 years""}",Haircut of 16% applied to securitisation exposures rated grade 1 with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-115,APS-112-REQ-103,supervisory_haircut,==,1.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": ""<=1 year""}",Haircut of 1% applied to sovereign debt securities rated grade 2-3 or unrated bank with residual maturity up to 1 year,informational
APS-112,APS-112-THR-116,APS-112-REQ-103,supervisory_haircut,==,4.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": "">1 year, <=3 years""}",Haircut of 4% applied to sovereign debt securities rated grade 2-3 or unrated bank with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-117,APS-112-REQ-103,supervisory_haircut,==,6.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": "">3 years, <=5 years""}",Haircut of 6% applied to sovereign debt securities rated grade 2-3 or unrated bank with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-118,APS-112-REQ-103,supervisory_haircut,==,12.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": "">5 years, <=10 years""}",Haircut of 12% applied to sovereign debt securities rated grade 2-3 or unrated bank with residual maturity >5 to 10 years,informational
APS-112,APS-112-THR-119,APS-112-REQ-103,supervisory_haircut,==,20.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": "">10 years""}",Haircut of 20% applied to sovereign debt securities rated grade 2-3 or unrated bank with residual maturity >10 years,informational
APS-112,APS-112-THR-120,APS-112-REQ-103,supervisory_haircut,==,2.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": ""<=1 year""}",Haircut of 2% applied to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity up to 1 year,informational
APS-112,APS-112-THR-121,APS-112-REQ-103,supervisory_haircut,==,3.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": "">1 year, <=3 years""}",Haircut of 3% applied to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity >1 to 3 years,informational
APS-112,APS-112-THR-122,APS-112-REQ-103,supervisory_haircut,==,6.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": "">3 years, <=5 years""}",Haircut of 6% applied to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity >3 to 5 years,informational
APS-112,APS-112-THR-123,APS-112-REQ-103,supervisory_haircut,==,12.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": "">5 years, <=10 years""}",Haircut of 12% applied to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity >5 to 10 years,informational
APS-112,APS-112-THR-124,APS-112-REQ-103,supervisory_haircut,==,20.0,,percent,"{""collateral_type"": ""other_issuer_debt_security"", ""credit_rating_grade"": ""2-3_or_unrated_bank"", ""residual_maturity"": "">10 years""}",Haircut of 20% applied to other issuer debt securities rated grade 2-3 or unrated bank with residual maturity >10 years,informational
APS-112,APS-112-THR-125,APS-112-REQ-103,supervisory_haircut,==,15.0,,percent,"{""collateral_type"": ""sovereign_debt_security"", ""credit_rating_grade"": ""4_long_term"", ""residual_maturity"": ""all""}",Haircut of 15% applied to sovereign debt securities rated grade 4 (long-term) for all maturities,informational
